2026-05-26T20:34:08.366233 95, 2962
2026-05-26T20:34:08.626820 94, 3254
2026-05-26T20:34:08.886036 92, 4496
2026-05-26T20:34:09.145358 97, 4496
2026-05-26T20:34:09.400044 97, 4496
2026-05-26T20:34:09.660749 97, 5576
2026-05-26T20:34:09.919424 100, 5576
2026-05-26T20:34:10.174583 100, 5576
2026-05-26T20:34:10.435733 2, 2848
2026-05-26T20:34:10.701509 1, 2849
2026-05-26T20:34:10.963229 2, 2849
2026-05-26T20:34:11.227188 2, 2849
2026-05-26T20:34:11.488803 2, 2849
2026-05-26T20:34:11.753480 2, 2849
2026-05-26T20:34:12.016993 2, 2849
2026-05-26T20:34:12.281518 2, 2849
2026-05-26T20:34:12.545833 2, 2855
2026-05-26T20:34:12.808170 2, 2855
2026-05-26T20:34:13.071055 1, 2855
2026-05-26T20:34:13.335211 2, 2855
2026-05-26T20:34:13.585883 2, 2855
2026-05-26T20:34:13.850559 2, 2855
2026-05-26T20:34:14.114781 2, 2855
2026-05-26T20:34:14.378590 2, 2855
2026-05-26T20:34:14.644255 2, 2855
2026-05-26T20:34:14.905611 2, 2849
2026-05-26T20:34:15.170024 2, 2849
2026-05-26T20:34:15.432947 2, 2849
2026-05-26T20:34:15.698326 2, 2849
2026-05-26T20:34:15.961932 2, 2849
2026-05-26T20:34:16.225664 2, 2849
2026-05-26T20:34:16.490002 2, 2849
2026-05-26T20:34:16.754472 2, 2849
2026-05-26T20:34:17.004955 1, 2849
2026-05-26T20:34:17.270171 2, 2849
2026-05-26T20:34:17.533992 2, 2845
2026-05-26T20:34:17.798273 2, 2845
2026-05-26T20:34:18.062107 2, 2845
2026-05-26T20:34:18.327736 2, 2848
2026-05-26T20:34:18.591363 2, 2848
2026-05-26T20:34:18.853729 2, 2855
