file,audio_duration_s,synth_time_s,rtf,flat_metrics,onset
test_014.wav,0.800,0.635,0.794,{'flat_med': 0.0031304910630897765, 'flat_post': 0.08062295224611553, 'hf_med': 0.0010141167893084543, 'hf_post': 0.14889523499626667, 'onset': 0.6826666666666666},0.6826666666666666
test_015.wav,7.080,4.565,0.645,{'flat_med': 0.0021727190613103154, 'flat_post': 0.024605277990216955, 'hf_med': 0.0007222609257951638, 'hf_post': 0.07348046385457717, 'onset': 0.14933333333333335},0.14933333333333335
test_016.wav,27.080,15.935,0.588,{'flat_med': 0.0017043534542645943, 'flat_post': 0.026655072363514443, 'hf_med': 0.0003642015470357118, 'hf_post': 0.09722008431048498, 'onset': 0.9386666666666666},0.9386666666666666
